,Assists,Deaths,GPM,Kills,Match Counter,Match ID,Match Length (s),Player ID,Player Slot,Win Y/N,XPM
29814,18,5,375,8,1,1051840686,2861,69148793,132,1,512
29815,9,2,454,5,1,1023893284,1627,4294967295,0,1,415
29816,6,4,355,2,1,1023893284,1627,46667982,1,1,330
29817,8,4,521,13,1,1023893284,1627,30999748,2,1,634
29818,14,2,306,3,1,1023893284,1627,47067153,3,1,395
29819,7,1,707,11,1,1023893284,1627,86740711,4,1,717
29820,4,7,319,5,1,1023893284,1627,24435572,128,0,418
29821,5,4,497,4,1,1023893284,1627,51649241,129,0,514
29822,4,8,201,2,1,1023893284,1627,30239774,130,0,232
29823,5,8,268,0,1,1023893284,1627,92965299,131,0,312
29824,7,7,221,2,1,1023893284,1627,4294967295,132,0,267
29825,12,6,684,14,1,932354678,2780,124168390,0,1,709
29826,15,2,365,7,1,932354678,2780,101713363,1,1,435
29827,11,9,226,1,1,932354678,2780,86722435,2,1,245
29828,20,6,379,5,1,932354678,2780,129806687,3,1,486
29829,10,3,716,25,1,932354678,2780,180470195,4,1,700
29830,9,12,499,9,1,932354678,2780,30999748,128,0,711
29831,5,7,231,3,1,932354678,2780,86740711,129,0,277
29832,8,12,226,1,1,932354678,2780,1049332,130,0,289
29833,3,10,362,7,1,932354678,2780,80598092,131,0,444
29834,6,11,265,6,1,932354678,2780,46667982,132,0,288
29835,2,7,343,5,1,928125786,1770,50193844,0,0,363
29836,3,7,420,5,1,928125786,1770,116657851,1,0,452
29837,2,11,218,1,1,928125786,1770,86740655,2,0,243
29838,8,4,520,6,1,928125786,1770,4294967295,3,0,698
29839,5,11,205,2,1,928125786,1770,139899886,4,0,226
29840,4,5,328,0,1,928125786,1770,46667982,128,1,287
29841,3,5,249,3,1,928125786,1770,1049332,129,1,202
29842,12,4,445,11,1,928125786,1770,30999748,130,1,467
29843,5,3,476,5,1,928125786,1770,80598092,131,1,372
29844,3,3,780,21,1,928125786,1770,86740711,132,1,1098
29845,12,4,425,8,1,866311726,2127,115410364,0,1,429
29846,16,2,528,7,1,866311726,2127,156113837,1,1,493
29847,21,3,517,9,1,866311726,2127,121320260,2,1,506
29848,20,2,618,12,1,866311726,2127,111833133,3,1,597
29849,16,4,344,4,1,866311726,2127,99944291,4,1,404
29850,5,12,211,0,1,866311726,2127,46667982,128,0,170
29851,4,5,352,10,1,866311726,2127,86740711,129,0,398
29852,4,6,263,1,1,866311726,2127,100599348,130,0,255
29853,6,8,240,2,1,866311726,2127,30999748,131,0,328
29854,6,9,205,2,1,866311726,2127,4294967295,132,0,234
29855,5,6,235,6,1,769552709,2133,98203855,0,0,248
29856,8,8,319,4,1,769552709,2133,71165441,1,0,338
29857,3,6,359,1,1,769552709,2133,183907165,2,0,386
29858,4,7,315,7,1,769552709,2133,122840534,3,0,316
29859,2,9,275,2,1,769552709,2133,42294454,4,0,302
29860,10,3,535,9,1,769552709,2133,30999748,128,1,470
29861,15,6,415,8,1,769552709,2133,86740711,129,1,441
29862,11,1,478,5,1,769552709,2133,46667982,130,1,406
29863,14,3,507,8,1,769552709,2133,4294967295,131,1,547
29864,19,7,386,5,1,769552709,2133,32307910,132,1,433
29865,2,7,254,4,1,697134003,2025,120137234,0,0,296
29866,3,6,196,0,1,697134003,2025,940922,1,0,233
29867,2,9,251,3,1,697134003,2025,29544285,2,0,320
29868,3,8,159,1,1,697134003,2025,4294967295,3,0,177
29869,2,4,382,4,1,697134003,2025,137202841,4,0,397
29870,13,1,492,7,1,697134003,2025,100599348,128,1,500
29871,11,5,384,6,1,697134003,2025,4550302,129,1,474
29872,8,3,414,2,1,697134003,2025,46667982,130,1,346
29873,12,1,537,9,1,697134003,2025,30999748,131,1,521
29874,18,2,497,7,1,697134003,2025,86740711,132,1,467
29875,7,5,573,17,1,675107599,2433,36766655,0,0,674
29876,21,7,292,6,1,675107599,2433,8759886,1,0,421
29877,23,10,267,5,1,675107599,2433,46518719,2,0,371
29878,12,13,178,1,1,675107599,2433,71412892,3,0,243
29879,17,10,311,5,1,675107599,2433,42917567,4,0,455
29880,10,6,376,10,1,675107599,2433,4550302,128,1,471
29881,21,8,401,3,1,675107599,2433,46667982,129,1,400
29882,15,8,415,2,1,675107599,2433,1049332,130,1,366
29883,24,7,461,9,1,675107599,2433,30999748,131,1,490
29884,21,7,485,18,1,675107599,2433,86740711,132,1,634
29885,0,4,246,2,1,652910468,771,32222314,0,0,328
29886,1,6,158,0,1,652910468,771,19657095,1,0,91
29887,0,1,155,0,1,652910468,771,105164415,2,0,75
29888,0,3,141,0,1,652910468,771,40507600,3,0,110
29889,1,3,209,2,1,652910468,771,49166062,4,0,240
29890,5,1,455,4,1,652910468,771,4294967295,128,1,432
29891,0,2,446,3,1,652910468,771,120654888,129,1,452
29892,0,0,373,1,1,652910468,771,46667982,130,1,352
29893,3,1,380,5,1,652910468,771,100599348,131,1,312
29894,1,1,474,1,1,652910468,771,111545401,132,1,385
29895,3,7,239,1,1,480296346,1511,4294967295,0,0,262
29896,2,3,160,0,1,480296346,1511,131722647,1,0,238
29897,3,5,130,1,1,480296346,1511,26013393,2,0,132
29898,0,1,232,1,1,480296346,1511,108852129,3,0,242
29899,1,7,177,2,1,480296346,1511,107154616,4,0,190
29900,5,0,837,2,1,480296346,1511,41104046,128,1,755
29901,3,1,426,1,1,480296346,1511,46667982,129,1,329
29902,1,2,523,7,1,480296346,1511,100599348,130,1,503
29903,8,2,335,4,1,480296346,1511,1049332,131,1,280
29904,10,0,549,9,1,480296346,1511,86740711,132,1,448
29905,3,8,276,1,1,431344396,1575,86740711,0,0,283
29906,5,5,323,3,1,431344396,1575,86727455,1,0,336
29907,3,5,175,1,1,431344396,1575,23193108,2,0,170
29908,3,8,148,0,1,431344396,1575,46667982,3,0,135
29909,5,7,325,2,1,431344396,1575,6289444,4,0,310
29910,13,3,472,8,1,431344396,1575,101805118,128,1,465
29911,11,2,376,5,1,431344396,1575,4294967295,129,1,350
29912,9,3,333,3,1,431344396,1575,4294967295,130,1,233
29913,8,1,652,8,1,431344396,1575,103964220,131,1,591
29914,11,0,628,9,1,431344396,1575,86745560,132,1,536
29915,0,0,284,0,1,411176820,306,4294967295,0,1,460
29916,0,0,116,0,1,411176820,306,32645571,1,1,165
29917,0,0,295,0,1,411176820,306,47097696,2,1,218
29918,0,1,319,1,1,411176820,306,56335557,3,1,422
29919,0,0,118,0,1,411176820,306,45316572,4,1,95
29920,0,0,100,0,1,411176820,306,86765332,128,0,0
29921,0,0,258,0,1,411176820,306,40721132,129,0,272
29922,0,0,199,0,1,411176820,306,46667982,130,0,83
29923,0,1,385,1,1,411176820,306,12540712,131,0,207
29924,0,0,188,0,1,411176820,306,1049332,132,0,123
29925,11,3,374,2,1,356656901,2079,46667982,0,1,355
29926,8,3,716,9,1,356656901,2079,56379254,1,1,629
29927,11,7,348,3,1,356656901,2079,1095070,2,1,398
29928,11,4,560,10,1,356656901,2079,35271666,3,1,609
29929,7,9,493,6,1,356656901,2079,124562138,4,1,494
29930,8,4,392,9,1,356656901,2079,4294967295,128,0,509
29931,11,10,251,4,1,356656901,2079,118511001,129,0,292
29932,13,5,408,2,1,356656901,2079,38012342,130,0,405
29933,4,6,467,6,1,356656901,2079,4294967295,131,0,546
29934,7,5,360,5,1,356656901,2079,105864627,132,0,451
29935,7,7,244,5,1,352854614,2062,4294967295,0,0,375
29936,6,9,309,0,1,352854614,2062,24296864,1,0,306
29937,7,5,333,4,1,352854614,2062,124813229,2,0,467
29938,4,7,180,4,1,352854614,2062,4294967295,3,0,285
29939,5,8,543,2,1,352854614,2062,87307430,4,0,573
29940,13,4,348,3,1,352854614,2062,86796552,128,1,366
29941,10,2,410,2,1,352854614,2062,46667982,129,1,380
29942,2,2,784,8,1,352854614,2062,4294967295,130,1,769
29943,6,6,440,12,1,352854614,2062,70965454,131,1,537
29944,8,3,464,9,1,352854614,2062,4294967295,132,1,440
29945,10,5,320,9,1,190589611,1930,4294967295,0,1,426
29946,11,3,428,6,1,190589611,1930,21907560,1,1,530
29947,14,2,326,4,1,190589611,1930,39349781,2,1,440
29948,11,1,480,12,1,190589611,1930,90580815,3,1,527
29949,11,3,469,10,1,190589611,1930,82994546,4,1,427
29950,8,5,174,1,1,190589611,1930,1049332,128,0,282
29951,4,8,209,5,1,190589611,1930,100599348,129,0,281
29952,5,13,114,0,1,190589611,1930,72363148,130,0,165
29953,5,10,262,4,1,190589611,1930,46667982,131,0,270
29954,4,5,287,0,1,190589611,1930,84850537,132,0,351
29955,18,9,289,4,1,170329761,2259,94509195,0,1,389
29956,14,5,490,6,1,170329761,2259,31976042,1,1,528
29957,11,6,367,5,1,170329761,2259,4294967295,2,1,333
29958,13,0,595,22,1,170329761,2259,4294967295,3,1,842
29959,10,7,277,4,1,170329761,2259,4294967295,4,1,393
29960,3,9,197,6,1,170329761,2259,1049332,128,0,249
29961,8,7,282,13,1,170329761,2259,100599348,129,0,568
29962,11,3,266,3,1,170329761,2259,46667982,130,0,278
29963,9,9,202,2,1,170329761,2259,72363148,131,0,274
29964,6,13,153,2,1,170329761,2259,83226341,132,0,234
29965,16,7,316,3,1,156949808,3512,105164582,0,1,436
29966,12,8,320,6,1,156949808,3512,46667982,1,1,393
29967,9,8,627,20,1,156949808,3512,4294967295,2,1,553
29968,14,13,246,3,1,156949808,3512,111032958,3,1,380
29969,7,14,622,10,1,156949808,3512,4294967295,4,1,553
29970,11,9,392,11,1,156949808,3512,124971422,128,0,555
29971,18,14,179,5,1,156949808,3512,113894370,129,0,270
29972,22,8,337,16,1,156949808,3512,117090920,130,0,561
29973,18,7,300,7,1,156949808,3512,46622681,131,0,552
29974,22,5,411,11,1,156949808,3512,70983711,132,0,565
29975,23,7,354,1,1,1641721181,2373,24810741,0,1,346
29976,7,10,264,0,1,1641721181,2373,40827321,1,1,256
29977,9,7,619,14,1,1641721181,2373,35571770,2,1,668
29978,8,8,496,5,1,1641721181,2373,114935315,3,1,513
29979,12,4,811,23,1,1641721181,2373,48735998,4,1,839
29980,7,10,463,5,1,1641721181,2373,4294967295,128,0,522
29981,15,7,409,8,1,1641721181,2373,86740711,129,0,473
29982,11,7,343,7,1,1641721181,2373,35307969,130,0,447
29983,13,11,301,6,1,1641721181,2373,46667982,131,0,336
29984,14,10,314,6,1,1641721181,2373,33315991,132,0,345
29985,2,10,185,0,1,1413138973,1482,32307910,0,0,167
29986,1,10,291,2,1,1413138973,1482,90586993,1,0,258
29987,2,6,135,1,1,1413138973,1482,17184907,2,0,127
29988,2,7,169,4,1,1413138973,1482,46667982,3,0,101
29989,2,8,196,1,1,1413138973,1482,84153087,4,0,220
29990,17,3,441,6,1,1413138973,1482,4294967295,128,1,400
29991,18,2,399,6,1,1413138973,1482,4294967295,129,1,400
29992,17,0,377,7,1,1413138973,1482,155288157,130,1,336
29993,10,1,783,16,1,1413138973,1482,197426740,131,1,662
29994,5,2,465,2,1,1413138973,1482,93446941,132,1,413
29995,8,3,304,4,1,1347016737,1772,83601826,0,1,271
29996,7,3,392,2,1,1347016737,1772,84330594,1,1,384
29997,8,1,368,5,1,1347016737,1772,40372634,2,1,285
29998,5,1,712,4,1,1347016737,1772,100630947,3,1,629
29999,10,0,727,16,1,1347016737,1772,100624065,4,1,900
30000,3,7,169,2,1,1347016737,1772,46667982,128,0,182
30001,3,8,197,0,1,1347016737,1772,6289444,129,0,251
30002,3,6,306,1,1,1347016737,1772,86740711,130,0,288
30003,5,7,169,0,1,1347016737,1772,30999748,131,0,232
30004,2,4,356,4,1,1347016737,1772,86727455,132,0,358
30005,4,10,248,0,1,1310852267,2488,100737431,0,0,235
30006,9,11,188,2,1,1310852267,2488,4294967295,1,0,201
30007,2,10,438,13,1,1310852267,2488,113593330,2,0,489
30008,9,9,202,0,1,1310852267,2488,99871084,3,0,299
30009,0,7,545,8,1,1310852267,2488,100870442,4,0,614
30010,19,2,611,17,1,1310852267,2488,32307910,128,1,549
30011,10,2,546,16,1,1310852267,2488,90586993,129,1,637
30012,30,5,499,10,1,1310852267,2488,86740711,130,1,691
30013,16,6,287,1,1,1310852267,2488,46667982,131,1,379
30014,29,8,332,1,1,1310852267,2488,30999748,132,1,480
30015,2,14,259,0,1,1265808413,1706,102004654,0,0,221
30016,1,9,210,3,1,1265808413,1706,4294967295,1,0,184
30017,1,14,198,1,1,1265808413,1706,107597271,2,0,195
30018,2,10,182,2,1,1265808413,1706,4294967295,3,0,180
30019,4,8,271,1,1,1265808413,1706,113777345,4,0,311
30020,4,0,474,5,1,1265808413,1706,32307910,128,1,506
30021,28,0,427,9,1,1265808413,1706,46667982,129,1,596
30022,19,3,774,21,1,1265808413,1706,6289444,130,1,842
30023,8,4,387,10,1,1265808413,1706,86740711,131,1,400
30024,20,5,502,9,1,1265808413,1706,30999748,132,1,636
30025,23,5,293,2,1,1189122286,1967,46667982,0,1,386
30026,8,3,562,10,1,1189122286,1967,40088783,1,1,578
30027,11,3,839,20,1,1189122286,1967,30999748,2,1,812
30028,5,3,321,4,1,1189122286,1967,4294967295,3,1,339
30029,19,4,518,7,1,1189122286,1967,100632016,4,1,606
30030,7,7,360,5,1,1189122286,1967,83736891,128,0,476
30031,9,12,297,2,1,1189122286,1967,305992,129,0,402
30032,7,8,262,1,1,1189122286,1967,66428556,130,0,281
30033,6,8,213,0,1,1189122286,1967,120252819,131,0,238
30034,3,8,403,8,1,1189122286,1967,100322460,132,0,452
30035,22,11,233,7,1,1036467353,4315,46667982,0,1,338
30036,23,5,465,11,1,1036467353,4315,30999748,1,1,454
30037,22,3,524,14,1,1036467353,4315,4550302,2,1,450
30038,24,6,505,14,1,1036467353,4315,86740711,3,1,451
30039,37,9,313,7,1,1036467353,4315,6289444,4,1,451
30040,3,9,675,13,1,1036467353,4315,12241278,128,0,456
30041,17,15,270,3,1,1036467353,4315,38015510,129,0,411
30042,6,13,195,1,1,1036467353,4315,54089265,130,0,243
30043,15,13,336,9,1,1036467353,4315,59553957,131,0,427
30044,11,9,354,6,1,1036467353,4315,84755326,132,0,450
30045,1,10,266,7,1,877480753,1718,109970335,0,0,256
30046,6,8,208,1,1,877480753,1718,144816285,1,0,236
30047,3,9,262,0,1,877480753,1718,4294967295,2,0,301
30048,6,9,261,1,1,877480753,1718,124516210,3,0,259
30049,4,4,303,0,1,877480753,1718,153011137,4,0,313
30050,11,2,726,15,1,877480753,1718,32307910,128,1,721
30051,13,0,850,7,1,877480753,1718,86740711,129,1,853
30052,6,3,561,6,1,877480753,1718,66243423,130,1,582
30053,6,2,415,5,1,877480753,1718,170664,131,1,383
30054,21,4,380,3,1,877480753,1718,46667982,132,1,440
30055,13,6,501,14,1,864531566,2137,30999748,0,0,680
30056,11,13,195,2,1,864531566,2137,57286961,1,0,253
30057,4,11,319,10,1,864531566,2137,86740711,2,0,359
30058,15,13,231,5,1,864531566,2137,46667982,3,0,293
30059,10,6,307,2,1,864531566,2137,103248143,4,0,483
30060,12,8,510,2,1,864531566,2137,142781153,128,1,519
30061,21,7,343,3,1,864531566,2137,95462395,129,1,393
30062,10,4,845,33,1,864531566,2137,155735489,130,1,910
30063,14,9,331,3,1,864531566,2137,100668698,131,1,307
30064,16,7,480,8,1,864531566,2137,93187252,132,1,613
30065,6,6,488,5,1,788131687,1672,1839738,0,1,456
30066,8,3,576,9,1,788131687,1672,30999748,1,1,603
30067,0,1,597,6,1,788131687,1672,1049332,2,1,435
30068,13,1,633,5,1,788131687,1672,86740711,3,1,557
30069,17,4,444,5,1,788131687,1672,46667982,4,1,535
30070,6,3,315,5,1,788131687,1672,51594519,128,0,327
30071,6,5,236,1,1,788131687,1672,97865225,129,0,279
30072,2,10,254,1,1,788131687,1672,63964365,130,0,130
30073,4,5,520,5,1,788131687,1672,4294967295,131,0,486
30074,3,8,366,1,1,788131687,1672,4294967295,132,0,235
30075,8,9,359,4,1,786097267,2248,4294967295,0,0,519
30076,3,9,252,1,1,786097267,2248,4294967295,1,0,252
30077,7,7,303,9,1,786097267,2248,48266084,2,0,506
30078,7,13,326,4,1,786097267,2248,4294967295,3,0,426
30079,9,12,290,8,1,786097267,2248,110288782,4,0,378
30080,21,7,464,5,1,786097267,2248,57286961,128,1,526
30081,15,6,665,21,1,786097267,2248,100599348,129,1,869
30082,17,9,406,7,1,786097267,2248,46667982,130,1,557
30083,8,3,494,5,1,786097267,2248,50692203,131,1,596
30084,18,2,645,11,1,786097267,2248,30999748,132,1,745
30085,15,7,442,5,1,743897570,2183,104162451,0,1,457
30086,12,9,354,3,1,743897570,2183,116030980,1,1,324
30087,14,5,552,13,1,743897570,2183,104776326,2,1,663
30088,16,5,515,1,1,743897570,2183,109945051,3,1,516
30089,14,2,441,17,1,743897570,2183,97448292,4,1,652
30090,10,11,239,4,1,743897570,2183,100599348,128,0,281
30091,13,9,218,4,1,743897570,2183,46667982,129,0,309
30092,13,6,284,8,1,743897570,2183,86740711,130,0,385
30093,8,10,356,5,1,743897570,2183,4294967295,131,0,393
30094,10,5,297,4,1,743897570,2183,6289444,132,0,368
30095,2,2,196,0,1,718200957,1895,4294967295,0,0,174
30096,3,6,342,6,1,718200957,1895,4294967295,1,0,410
30097,6,4,198,2,1,718200957,1895,1049332,2,0,265
30098,2,5,263,3,1,718200957,1895,86740711,3,0,355
30099,4,2,339,4,1,718200957,1895,46667982,4,0,385
30100,4,5,418,7,1,718200957,1895,4294967295,128,1,466
30101,5,3,509,3,1,718200957,1895,19745006,129,1,418
30102,10,3,349,1,1,718200957,1895,88442225,130,1,389
30103,4,2,508,3,1,718200957,1895,84113565,131,1,494
30104,5,3,589,4,1,718200957,1895,2762864,132,1,647
30105,0,4,176,0,1,718135878,1622,105972008,0,0,212
30106,1,1,387,0,1,718135878,1622,120983333,1,0,368
30107,1,5,379,3,1,718135878,1622,84607700,2,0,440
30108,1,4,135,2,1,718135878,1622,46667982,3,0,141
30109,2,4,227,0,1,718135878,1622,100599348,4,0,264
30110,2,0,725,3,1,718135878,1622,4294967295,128,1,664
30111,10,1,418,3,1,718135878,1622,137009613,129,1,352
30112,7,2,543,8,1,718135878,1622,108613896,130,1,496
30113,8,0,495,2,1,718135878,1622,102489018,131,1,509
30114,11,2,337,0,1,718135878,1622,80471905,132,1,262
30115,19,8,324,4,1,658830531,2389,46667982,0,1,441
30116,12,6,359,3,1,658830531,2389,1049332,1,1,448
30117,14,8,367,5,1,658830531,2389,86761064,2,1,365
30118,10,3,749,16,1,658830531,2389,30999748,3,1,725
30119,19,4,560,16,1,658830531,2389,86740711,4,1,792
30120,8,7,308,4,1,658830531,2389,14975523,128,0,420
30121,3,9,413,10,1,658830531,2389,35459494,129,0,526
30122,9,13,203,2,1,658830531,2389,46091034,130,0,251
30123,12,7,564,10,1,658830531,2389,125075203,131,0,704
30124,10,11,264,2,1,658830531,2389,86816761,132,0,283
30125,7,6,380,2,1,636469820,1961,4294967295,0,0,393
30126,3,5,486,5,1,636469820,1961,11983924,1,0,508
30127,6,11,246,2,1,636469820,1961,4294967295,2,0,267
30128,5,8,409,7,1,636469820,1961,52671931,3,0,610
30129,8,10,287,3,1,636469820,1961,84843929,4,0,298
30130,10,6,485,9,1,636469820,1961,109975776,128,1,554
30131,11,5,531,10,1,636469820,1961,30999748,129,1,677
30132,9,2,388,3,1,636469820,1961,4550302,130,1,387
30133,12,3,723,15,1,636469820,1961,86740711,131,1,726
30134,19,3,352,3,1,636469820,1961,46667982,132,1,438
30135,22,4,597,23,1,463781339,2040,40313846,0,1,860
30136,15,9,456,7,1,463781339,2040,17844659,1,1,513
30137,17,7,359,7,1,463781339,2040,110203546,2,1,434
30138,15,3,487,9,1,463781339,2040,126527590,3,1,503
30139,14,5,474,9,1,463781339,2040,4294967295,4,1,472
30140,10,12,281,3,1,463781339,2040,1049332,128,0,364
30141,9,7,337,8,1,463781339,2040,46667982,129,0,409
30142,8,11,207,0,1,463781339,2040,31631995,130,0,265
30143,14,14,279,9,1,463781339,2040,4294967295,131,0,315
30144,8,12,269,6,1,463781339,2040,4294967295,132,0,389
30145,3,7,204,0,1,397083047,2042,4514964,0,0,208
30146,8,6,288,1,1,397083047,2042,4294967295,1,0,329
30147,9,8,464,7,1,397083047,2042,83691777,2,0,545
30148,6,9,326,4,1,397083047,2042,84710028,3,0,410
30149,7,5,325,7,1,397083047,2042,4294967295,4,0,504
30150,7,4,541,14,1,397083047,2042,4294967295,128,1,590
30151,17,3,344,3,1,397083047,2042,46667982,129,1,520
30152,11,3,547,7,1,397083047,2042,98997339,130,1,594
30153,9,3,499,4,1,397083047,2042,79131141,131,1,428
30154,11,6,337,7,1,397083047,2042,133789194,132,1,358
30155,4,6,285,4,1,334579250,3335,4294967295,0,1,330
30156,8,6,215,0,1,334579250,3335,49359015,1,1,250
30157,7,7,475,15,1,334579250,3335,676295,2,1,496
30158,11,6,671,6,1,334579250,3335,76505262,3,1,582
30159,6,8,421,4,1,334579250,3335,4294967295,4,1,567
30160,16,9,204,5,1,334579250,3335,46667982,128,0,287
30161,17,3,430,6,1,334579250,3335,53959747,129,0,543
30162,7,8,188,4,1,334579250,3335,105732504,130,0,325
30163,14,7,193,2,1,334579250,3335,4294967295,131,0,319
30164,7,6,473,15,1,334579250,3335,52520294,132,0,587
30165,11,6,548,13,1,301955479,2189,114109924,0,1,499
30166,12,10,346,8,1,301955479,2189,4294967295,1,1,456
30167,14,5,274,1,1,301955479,2189,117965753,2,1,356
30168,15,5,402,8,1,301955479,2189,116250163,3,1,586
30169,20,4,345,5,1,301955479,2189,122353191,4,1,392
30170,7,7,289,6,1,301955479,2189,7421484,128,0,311
30171,11,6,424,10,1,301955479,2189,1467734,129,0,495
30172,15,8,196,3,1,301955479,2189,46667982,130,0,370
30173,7,7,284,8,1,301955479,2189,47067153,131,0,456
30174,7,8,230,2,1,301955479,2189,4294967295,132,0,340
30175,3,2,205,0,1,281696515,999,87020574,0,0,246
30176,1,3,214,1,1,281696515,999,4294967295,1,0,333
30177,1,4,343,2,1,281696515,999,4784963,2,0,522
30178,4,1,295,0,1,281696515,999,50444418,3,0,392
30179,4,2,148,0,1,281696515,999,86051678,4,0,139
30180,7,2,219,3,1,281696515,999,46667982,128,1,398
30181,7,0,373,3,1,281696515,999,100599348,129,1,516
30182,1,0,253,1,1,281696515,999,47067153,130,1,261
30183,3,1,357,5,1,281696515,999,86740711,131,1,478
30184,1,2,177,0,1,281696515,999,12540712,132,1,296
30185,11,7,654,34,1,234484669,3261,78563130,0,1,596
30186,24,11,282,1,1,234484669,3261,52217363,1,1,312
30187,14,15,292,3,1,234484669,3261,19640554,2,1,385
30188,25,13,250,7,1,234484669,3261,33251984,3,1,284
30189,30,10,365,4,1,234484669,3261,33349525,4,1,558
30190,23,14,221,4,1,234484669,3261,46667982,128,0,271
30191,20,12,185,1,1,234484669,3261,1049332,129,0,252
30192,23,9,427,10,1,234484669,3261,100599348,130,0,597
30193,25,7,408,18,1,234484669,3261,86740711,131,0,566
30194,19,7,587,18,1,234484669,3261,64934037,132,0,596
30195,11,1,450,6,1,206814964,2170,122019629,0,1,588
30196,12,6,578,15,1,206814964,2170,5249213,1,1,646
30197,14,5,340,5,1,206814964,2170,4294967295,2,1,374
30198,9,3,399,3,1,206814964,2170,109973299,3,1,396
30199,12,2,350,9,1,206814964,2170,46667982,4,1,430
30200,6,10,219,2,1,206814964,2170,95481563,128,0,298
30201,5,6,297,6,1,206814964,2170,4294967295,129,0,350
30202,3,10,262,2,1,206814964,2170,106272910,130,0,301
30203,7,7,167,3,1,206814964,2170,27252448,131,0,209
30204,2,7,305,3,1,206814964,2170,4294967295,132,0,386
30205,12,5,461,3,1,152199522,2199,109411631,0,1,442
30206,11,2,649,14,1,152199522,2199,89104773,1,1,708
30207,9,5,279,1,1,152199522,2199,46667982,2,1,376
30208,10,7,370,13,1,152199522,2199,4294967295,3,1,479
30209,11,4,334,5,1,152199522,2199,118952851,4,1,374
30210,8,2,286,10,1,152199522,2199,109201539,128,0,436
30211,8,9,183,2,1,152199522,2199,125920594,129,0,234
30212,9,4,265,3,1,152199522,2199,121117261,130,0,398
30213,6,10,263,5,1,152199522,2199,100406720,131,0,358
